ph_cpnA_vec,ph_cpnB_vec,sample,segment,logr_vec
2.31802676934411,2.9952091676447803,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.118534701387036
2.3748030863486296,3.64395138515636,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.211862517783746
0.7068131801759867,6.97719473522133,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.410803333120833
1.6641662250280598,6.10694859233484,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.420491409699984
1.8764606720592896,2.3217482684535,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0425016678159932
1.5404560960188298,2.74207118464451,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0296756298328167
2.7451374013375096,3.98999386248531,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.300826348337949
3.48791067314674,4.35635716145729,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.428577567222962
2.48465419954431,3.14119618740716,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.160634749037313
1.7015285690573498,3.06022894173828,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0411326907671796
1.6049005549074995,2.83864544989866,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0054946944600634
2.1826196826195696,2.66399180126823,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0533159390188249
2.2560132335251697,3.7428249583094,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.209309089566222
2.0203520366756,2.88008675378914,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0609914147568481
2.08059274242454,3.18412013995518,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.111888496292399
2.77211028034775,2.4887701146986903,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.111362253358832
2.37392946690415,2.45000646150074,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0500702656931607
1.9049112878570893,3.60652674926241,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.145368903010869
1.2607138303423897,2.22574309918369,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.15556931413326
1.1176003333433298,2.3695020234119,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.155462661790936
2.1744718490846098,3.99530155977464,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.231078697031322
2.8832946282247,3.1270998439752,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.210791248535826
1.5584474506632997,2.67164299606192,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0376386139813963
1.9205309060892897,2.52318423087174,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0054695069871527
2.20744907163314,2.06752787891953,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0308195072643715
2.07524652132382,3.77642497866995,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.190299733648856
1.92368942175708,3.92713460947033,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.190189538494752
1.86628125495278,3.39930261252126,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.112008065422492
1.99073379173071,2.30043236395053,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0283679490464925
0.9575672110303308,2.62582808823003,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.139638613981396
1.5512797181239897,5.12805259567905,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.294090537908641
3.079192576751,3.78819917029747,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.316667762051863
2.23561047039721,3.24398430304814,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.141091215978354
2.81690131583004,3.5750129035799603,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.258887513330797
3.5222722494661896,4.62411812906451,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.461501491830044
2.11246616852735,3.28874415583617,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.130507029949875
2.03101581842185,3.18629921606682,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.10536671511624
2.08686543802957,3.11641205762123,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.103429525600222
2.0085222635441897,2.77165503290444,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0437861418792736
1.3710183897009598,2.79340285811673,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0476734371446901
2.1213589276093696,2.9939799329908,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0912343873951496
1.4594412858449897,3.03870308817025,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0026134393823821
1.9130912425388893,2.91845997456057,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0511610971686214
2.59987430451121,2.37467396268552,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0714926427589909
2.42648179727605,4.20267724921117,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.288006865647099
0.8719547769907408,3.5999326207413103,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0012801669548034
2.35635721769146,3.06779898754362,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.133613439382382
1.5284935193938098,2.54967986178161,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0609597934452361
1.4169060041631598,3.48548945248015,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0612696567976774
1.40605003777216,2.52234282327168,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0843280723334883
2.47174078808879,3.27565069656823,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.176676752824491
2.21971566031764,3.50888353091421,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.174208017968084
2.3745077521341096,2.88235140258862,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.110809886104511
2.4954868177219898,3.4397967045548,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.201130513353582
2.1567413559693,3.79228593202466,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.202903072515064
1.78285101464025,3.3307336368148,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0909900657215794
1.7364316788275198,3.73189210036365,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.139574074750787
1.9109207189814896,3.15239655414191,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0839713180046533
1.3259691211999798,2.45364241655099,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.10792134220064
1.9591024524531897,3.19608041769605,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0967726434185647
1.81141752114418,3.59857311770528,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.131696497594929
1.6275285126695598,2.92541476748282,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0107057904203642
1.4811173810390998,2.4718184776941903,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0804729280472689
1.1253017532773295,3.0733717740790203,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0424306841153048
1.5388761224484098,2.6466519976872003,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0444405059665901
1.3488928739562298,2.18937699370607,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.147032578203264
1.74430473819501,1.7951726666993502,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.146834224629963
1.6160939118900195,2.80504495578078,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0088355009597145
2.18047653820959,3.26945053940534,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.137094339580391
1.7330134530056998,2.55013814699549,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0295810858379727
1.7600695149499297,3.4687748871170503,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.106955832115127
2.3396399484345,3.60995651624451,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.202976433353543
2.12637541655612,3.25163193894342,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.127358999650684
2.73042292120874,3.69418051533555,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.262934860156224
1.7145120740073898,2.90519697557712,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0205043798880352
1.7766296909163295,3.33206610874501,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0903089407768677
2.79177203560436,2.59411394137295,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.128428690989782
2.4702255098680697,2.76507659043909,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.107845146073688
1.6808839577171997,2.9461833799909503,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0215802269845708
1.9174071979236893,2.70897770027182,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0214804820111255
1.6983758931413298,2.53381538735452,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0373187377046946
1.6059009203631698,2.25727399159254,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0946226639558912
2.58784484324061,3.80640830403082,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.259177480222149
3.9134400937516696,2.01800769510662,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.200635422671531
3.76599195220687,3.89785196264584,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.408551378570202
0.8194623824270607,4.49390078288078,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.118552087672617
1.7374928319433098,1.50118109980472,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.197107525634685
2.9593013507012595,2.95203223255751,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.198036431103131
3.19419256740426,3.82369397232465,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.334484111731542
2.83995920713945,3.8993026163899502,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.301323723876886
2.86689073647456,3.11017245945728,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.20651217748841
3.67685842339772,3.00750227346098,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.294698833764211
2.37949496057422,3.36465830723533,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.176251650924582
2.24730944478858,2.5212206623935502,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0421088804623672
2.38730448099568,3.1815907947296003,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.153055516133242
2.6751566229973,2.88743454143259,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.152214151330916
2.6626589125944395,2.6551569822214702,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.119160439962849
2.29657115032538,2.2159107196747603,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.004735097203797
2.0013540688518696,3.9634913209368303,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.204940470618026
1.87862115676384,4.08797180273522,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.20516538413876
2.5908060114455,3.70813522002662,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.24731379596967
2.79962921660049,2.7417801025021102,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.149383561897427
3.16972868318416,4.68251131103969,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.429456057961231
3.3413561608803297,4.51310975902508,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.429701247951899
2.67309688987884,2.9389821156255302,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.158805785594906
2.568361321208,3.04281357399842,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.158685630460515
1.9374139146067493,2.73697123890911,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0284794103361691
2.47931451930753,2.95281309046386,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.134691043217262
2.98837385223484,2.89288503567617,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.19414167240479
1.99864593114813,2.15168229082114,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0498361008570803
2.42496768261392,3.08842706911227,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.145631346451051
2.65632660729458,2.87993674215891,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.148695052215356
2.20658245181454,3.37897730391141,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.155277245502768
2.24244415977266,2.8407782687819703,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0867547256334326
3.3476736966376297,2.52462615640832,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.192979416335815
2.3286604620560296,2.63967849607632,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0706157187347043
2.1064380474302395,3.17291564524437,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.113897076139274
3.35495364453335,2.37484768420157,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.174366068752432
1.858840290145949,1.61701272132922,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.157322667329793
2.6475284094351696,4.16246105311202,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.309813794630784
2.4743707153958097,3.15851128748971,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.161567717509739
3.01521219858418,2.86579082184477,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.194108491688264
2.49091772114289,3.6067771270637903,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.221939089525175
0.8804513237310697,3.3616782539317,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0358064774514285
1.1536180943698997,2.87579835871781,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0685252198631085
2.351018963855969,2.63162244428366,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0726348157490029
2.9232962294463896,2.7856586036281903,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.171622823638617
1.7131726003696797,4.1549809425531,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.192441198192108
2.19858499824714,2.62680401453989,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0502784725279598
3.02307365346979,2.1254483046314,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0958482656468678
2.09457969057636,3.00255803429198,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0886973659257183
1.5880499102066397,3.2185505941708903,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.047584019573819
2.3848742676432497,2.86189519791377,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.109423010356135
0.6322795135938698,3.4900207440699003,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0541468278797731
1.94942642438552,2.64234289132275,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0164120203206025
1.9440963631137893,3.50305914490665,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.136720383411291
1.96338928125506,3.6194872207498,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.154919741772375
0.9439516032464198,3.4487919796006903,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0130802582276248
1.7172319491420998,2.1213291151407603,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0985271102312052
1.6620591961756497,2.73203276183821,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0128784094836031
1.8602379134513,3.2424815352058403,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0894758661288982
2.0458638565171,2.8162625982452,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0743225081314789
2.6278217122184,2.03938632216659,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0434728585369845
1.87448066729496,2.00690774103168,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0880551918638396
2.26529056546033,3.46223456847787,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.203842834430857
2.29752498114212,3.28580619262842,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.183053277185351
1.8182520855426896,3.1334838641977303,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0882866039453529
2.37456658279659,2.81164959577979,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.12419932342891
2.9363504716812296,3.68710681029108,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.326706603749701
1.7314312959779397,3.22748497706021,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0893997063716273
1.7260355863923995,3.23364972926983,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.089518873391098
1.6809263848416898,3.22038762295031,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0804458492913212
1.6062958227821995,3.3584080656520703,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0902962848511443
1.3900138112864997,2.8886857564571,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0200568008169543
2.3291759504312,2.85030668428875,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.123180392083911
1.6271154948083697,2.91019284838867,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0225411923310573
1.7698811247670498,2.68672566556872,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0093825531199872
1.7736670404300698,2.68220625332061,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0092624021319469
2.0110533479112096,2.84947811123512,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0740727271427376
1.8042696406075096,3.54689848247961,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.148937999329172
2.40651762438053,3.9913981175639,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.296748453269615
1.3597058136166598,2.90355763609192,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0226396561732618
1.3849209173210697,3.74144685392402,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.115117633183488
2.18286065762846,3.43779789919906,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.188463859190951
1.92645907047242,2.90177383291195,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0690053517404799
2.085763099126149,3.4365686779118803,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.174167542157742
2.56763019933315,4.55682887672175,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.391108242443245
1.6490059036333795,3.58794529144471,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.131853581308866
1.9434192908938,3.14293373038566,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.109013552373818
1.9932820325652296,2.64582402584207,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0389702586916068
2.70188613727632,2.28334317449991,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.093471461043597
1.4336011505757995,3.59760470596619,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.100558536625557
1.4319360957112897,2.9438175455406,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0039222711259957
2.5569093773897897,2.47136696032305,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.100108001595265
2.228728099488709,2.7958855101110203,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0995445072295674
2.03334880708906,3.2919553159885,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.145086977416
1.8282382097850696,2.99834108710284,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0687454350277767
1.5211415535842598,2.54174398824673,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0565944684785847
1.4728533129947297,2.5906948469577,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0564808579875057
2.07813043473562,3.67079171565478,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.20690243977579
1.8697283374531697,2.95550706632366,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0685341650997414
1.4476212363683498,2.98883182518404,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0060776104970253
1.7019354370696995,2.89467511008893,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.032134670517989
2.2400659154454896,2.35075011924638,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0312000836823569
2.2522021532426497,2.75117685437908,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0962733146779613
2.29252740101534,2.71010006389114,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0961574034368451
1.7024588619776495,4.14995783672127,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.221610438163025
1.5430563146509797,3.56289492605257,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.112006404885689
1.9932106516963497,2.5659122277457103,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0260776104970253
2.6914829784220897,2.55571183958713,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.133394094443277
2.31046760422634,4.07206048666334,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.294681699303247
2.06982785357896,2.89184874520578,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0898273869856008
2.57548315857927,3.22670565196381,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.214491089655381
3.1819714861257897,2.79533937258859,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.239162245754098
1.3780978251749798,2.7069271880281303,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0528033380291771
1.3924160858809298,3.42668910757188,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0675700580999915
1.2230488452322297,3.58243208506594,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.06542504068613
1.7252769208318697,3.52084435790609,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.133232724667152
2.13088906609535,2.64294133912215,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0604296059860405
1.7571980129949498,2.68361760248318,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0067936534606336
2.1020214689388497,2.863688225667,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0904520407695056
1.6885231825616398,3.0649992844830103,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0572152496254239
1.90463498439504,2.32519050714507,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0282505857366935
1.1969696362239497,2.64146664438457,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0956019936544259
1.99172813918834,2.7060641881714003,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.048357267532203
1.89479841598292,2.8918327121399603,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0624520407695058
1.6396449277194098,2.48581363285977,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.045905164150074
1.3353112258108697,2.68725712042981,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0635240199963104
2.0780087133656098,3.63267740977464,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.20143041722099
2.0349370719479096,3.78256328142151,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.216665087139115
2.1638422432812496,2.78148457607284,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0872923268574
1.6732592440530198,2.31708466259276,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0690866554015963
2.12501222620931,3.6385557475711,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.208992943078063
2.4196828752949098,3.35725020233859,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.210898000267177
1.97867016391194,3.41694143755572,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.155531499679373
1.7605751351958998,3.3274998892744603,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.109276769158537
1.5124365026433295,3.13214958932985,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.039849393079195
1.2102895105615397,2.74327533551123,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0754618374456047
2.1457909082697,2.98724024786817,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.116131600622068
2.53269567059348,2.94283188611289,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.167312306898387
1.8258885383221,2.9276216993228,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0572133117871812
1.6659398212082797,2.84667282039277,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0185272103927069
1.5927887630635498,2.15093787170907,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.112383552647683
1.6438669173113798,2.24604498263426,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0865622748670938
1.5450076303615197,2.70761758598316,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0244223987065231
1.26572138745845,2.98820109043989,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0242048871789251
1.85929027980418,2.71433045217462,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0284231138039948
1.7555718460648098,3.22644594755638,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0929751168235836
2.04079392064302,1.78594115576458,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0976647867362925
2.4398792582696,3.1302279344306,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.181131590867972
2.20511371805754,3.40078304794764,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.186326571314797
1.7217369571654997,3.00165891289716,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0524335566772761
2.3583372056765897,3.32010694338351,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.196800029272718
2.1516454572765897,3.20408171135042,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.149615754289171
2.09081857883885,3.57797015543496,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.195410483203895
1.5172954493104598,2.70258829691305,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,-0.0299230398383629
2.32731846058416,3.9033057428294,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.274118635323879
1.883317465329729,2.74328864922273,U_LTXSIM039_SU_T1.R1,5_178411315_180687830,0.0369629482829762
